Breast cancer arises as a result of multiple interactions between environmental and genetic factors. Conventionally, breast cancer is treated based on histopathological and clinical features. DNA technologies like the human genome microarray are now partially integrated into clinical practice and are used for developing new "personalized medicines" and "pharmacogenetics" for improving the efficiency and safety of cancer medications. We investigated the effects of four established therapies-for ER+ ductal breast cancer-on the differential gene expression. The therapies included single agent tamoxifen, two-agent docetaxel and capecitabine, or combined three-agents CAF (cyclophosphamide, doxorubicin, and fluorouracil) and CMF (cyclophosphamide, methotrexate, and fluorouracil). Genevestigator 8.1.0 was used to compare five datasets from patients with infiltrating ductal carcinoma, untreated or treated with selected drugs, to those from the healthy control. We identified 74 differentially expressed genes involved in three pathways, i.e., apoptosis (extrinsic and intrinsic), oxidative signaling, and PI3K/Akt signaling. The treatments affected the expression of apoptotic genes (<i>TNFRSF10B</i> [<i>TRAIL</i>], <i>FAS</i>, <i>CASP3/6/7/8</i>, <i>PMAIP1</i> [<i>NOXA</i>], <i>BNIP3L</i>, <i>BNIP3</i>, <i>BCL2A1</i>, and <i>BCL2</i>), the oxidative stress-related genes (<i>NOX4</i>, <i>XDH</i>, <i>MAOA</i>, <i>GSR</i>, <i>GPX3</i>, and <i>SOD3</i>), and the PI3K/Akt pathway gene (<i>ERBB2</i> [<i>HER2</i>]). Breast cancer treatments are complex with varying drug responses and efficacy among patients. This necessitates identifying novel biomarkers for predicting the drug response, using available data and new technologies. <i>GSR</i>, <i>NOX4</i>, <i>CASP3</i>, and <i>ERBB2</i> are potential biomarkers for predicting the treatment response in primary ER+ ductal breast carcinoma.	1871	1898	CANCER	ER+ ductal breast carcinoma
Fluoxetine is one of the most prescribed antidepressants, yet it still faces challenges due to high intersubject variability in patient response. Mainly metabolized by the highly polymorphic gene <i>CYP2D6</i>, important differences in plasma concentrations after the same doses are found among individuals. This study investigated the association of fluoxetine pharmacokinetics (PK) with pharmacogenetic variants. A bioequivalence crossover trial (two sequences, two periods) was conducted with fluoxetine 20 mg capsules, in 24 healthy subjects. Blood samples for fluoxetine determination were collected up to 72 h post-dose. Subjects were genotyped and single nucleotide variants (SNV) were selected using a candidate gene approach, and then associated with the PK parameters. Bioequivalence was confirmed for the test formulation. We found 34 SNV on 10 genes with a quantifiable impact on the PK of fluoxetine in the randomized controlled trial. Out of those, 29 SNVs belong to 7 CYPs (<i>CYP1A2</i>, <i>CYP2B6</i>, <i>CYP2C9</i>, <i>CYP2C19</i>, <i>CYP2D6</i>, <i>CYP3A4</i>, <i>CYP3A5</i>), and 5 SNVs to 3 genes impacting the pharmacodynamics and efficacy of fluoxetine (<i>SLC6A4</i>, <i>TPH1</i>, <i>ABCB1</i>). Moreover, decreased/no function SNVs of <i>CYP2D6</i> (rs1065852, rs28371703, rs1135840) and <i>CYP2C19</i> (rs12769205) were confirmed phenotypically. Our research contributes to deepening the catalog of genotype-phenotype associations in pharmacokinetics, aiming to increase pharmacogenomics knowledge for rational treatment schemes of antidepressants.	547	560	CANCER	Blood samples
The majority of patients diagnosed with adenocarcinoma of the pancreas have advanced disease at presentation, with only 20% surviving beyond one year. Even among the 10% to 15% of patients who present with localized disease, only 20% will be alive 5 years post surgical resection. Systemic therapy for pancreatic adenocarcinoma to date has failed to provide more than a very modest survival benefit for patients with advanced disease. However, the past decade has seen significant advances in the understanding of the molecular pathogenesis of pancreatic cancer, culminating in the sequencing of the pancreatic cancer genome. New generations of therapeutic agents targeting key oncogenic cellular signaling pathways are currently under evaluation in advanced pancreatic adenocarcinoma. Although thus far only erlotinib has been shown to improve survival when compared to gemcitabine monotherapy, the authors anticipate that further developments in biomarker analysis and pharmacogenomics, along with the identification of new drugs will help maximize the benefit of novel therapeutics by directing effective use in the future. Herein the authors review the evidence to date for the use of novel cytotoxic and molecularly targeted agents in pancreatic adenocarcinoma, and discuss key areas for future therapeutic development.	40	54	CANCER	adenocarcinoma
The majority of patients diagnosed with adenocarcinoma of the pancreas have advanced disease at presentation, with only 20% surviving beyond one year. Even among the 10% to 15% of patients who present with localized disease, only 20% will be alive 5 years post surgical resection. Systemic therapy for pancreatic adenocarcinoma to date has failed to provide more than a very modest survival benefit for patients with advanced disease. However, the past decade has seen significant advances in the understanding of the molecular pathogenesis of pancreatic cancer, culminating in the sequencing of the pancreatic cancer genome. New generations of therapeutic agents targeting key oncogenic cellular signaling pathways are currently under evaluation in advanced pancreatic adenocarcinoma. Although thus far only erlotinib has been shown to improve survival when compared to gemcitabine monotherapy, the authors anticipate that further developments in biomarker analysis and pharmacogenomics, along with the identification of new drugs will help maximize the benefit of novel therapeutics by directing effective use in the future. Herein the authors review the evidence to date for the use of novel cytotoxic and molecularly targeted agents in pancreatic adenocarcinoma, and discuss key areas for future therapeutic development.	302	327	CANCER	pancreatic adenocarcinoma
The majority of patients diagnosed with adenocarcinoma of the pancreas have advanced disease at presentation, with only 20% surviving beyond one year. Even among the 10% to 15% of patients who present with localized disease, only 20% will be alive 5 years post surgical resection. Systemic therapy for pancreatic adenocarcinoma to date has failed to provide more than a very modest survival benefit for patients with advanced disease. However, the past decade has seen significant advances in the understanding of the molecular pathogenesis of pancreatic cancer, culminating in the sequencing of the pancreatic cancer genome. New generations of therapeutic agents targeting key oncogenic cellular signaling pathways are currently under evaluation in advanced pancreatic adenocarcinoma. Although thus far only erlotinib has been shown to improve survival when compared to gemcitabine monotherapy, the authors anticipate that further developments in biomarker analysis and pharmacogenomics, along with the identification of new drugs will help maximize the benefit of novel therapeutics by directing effective use in the future. Herein the authors review the evidence to date for the use of novel cytotoxic and molecularly targeted agents in pancreatic adenocarcinoma, and discuss key areas for future therapeutic development.	544	561	CANCER	pancreatic cancer
The majority of patients diagnosed with adenocarcinoma of the pancreas have advanced disease at presentation, with only 20% surviving beyond one year. Even among the 10% to 15% of patients who present with localized disease, only 20% will be alive 5 years post surgical resection. Systemic therapy for pancreatic adenocarcinoma to date has failed to provide more than a very modest survival benefit for patients with advanced disease. However, the past decade has seen significant advances in the understanding of the molecular pathogenesis of pancreatic cancer, culminating in the sequencing of the pancreatic cancer genome. New generations of therapeutic agents targeting key oncogenic cellular signaling pathways are currently under evaluation in advanced pancreatic adenocarcinoma. Although thus far only erlotinib has been shown to improve survival when compared to gemcitabine monotherapy, the authors anticipate that further developments in biomarker analysis and pharmacogenomics, along with the identification of new drugs will help maximize the benefit of novel therapeutics by directing effective use in the future. Herein the authors review the evidence to date for the use of novel cytotoxic and molecularly targeted agents in pancreatic adenocarcinoma, and discuss key areas for future therapeutic development.	600	617	CANCER	pancreatic cancer
The majority of patients diagnosed with adenocarcinoma of the pancreas have advanced disease at presentation, with only 20% surviving beyond one year. Even among the 10% to 15% of patients who present with localized disease, only 20% will be alive 5 years post surgical resection. Systemic therapy for pancreatic adenocarcinoma to date has failed to provide more than a very modest survival benefit for patients with advanced disease. However, the past decade has seen significant advances in the understanding of the molecular pathogenesis of pancreatic cancer, culminating in the sequencing of the pancreatic cancer genome. New generations of therapeutic agents targeting key oncogenic cellular signaling pathways are currently under evaluation in advanced pancreatic adenocarcinoma. Although thus far only erlotinib has been shown to improve survival when compared to gemcitabine monotherapy, the authors anticipate that further developments in biomarker analysis and pharmacogenomics, along with the identification of new drugs will help maximize the benefit of novel therapeutics by directing effective use in the future. Herein the authors review the evidence to date for the use of novel cytotoxic and molecularly targeted agents in pancreatic adenocarcinoma, and discuss key areas for future therapeutic development.	759	784	CANCER	pancreatic adenocarcinoma
The majority of patients diagnosed with adenocarcinoma of the pancreas have advanced disease at presentation, with only 20% surviving beyond one year. Even among the 10% to 15% of patients who present with localized disease, only 20% will be alive 5 years post surgical resection. Systemic therapy for pancreatic adenocarcinoma to date has failed to provide more than a very modest survival benefit for patients with advanced disease. However, the past decade has seen significant advances in the understanding of the molecular pathogenesis of pancreatic cancer, culminating in the sequencing of the pancreatic cancer genome. New generations of therapeutic agents targeting key oncogenic cellular signaling pathways are currently under evaluation in advanced pancreatic adenocarcinoma. Although thus far only erlotinib has been shown to improve survival when compared to gemcitabine monotherapy, the authors anticipate that further developments in biomarker analysis and pharmacogenomics, along with the identification of new drugs will help maximize the benefit of novel therapeutics by directing effective use in the future. Herein the authors review the evidence to date for the use of novel cytotoxic and molecularly targeted agents in pancreatic adenocarcinoma, and discuss key areas for future therapeutic development.	1240	1265	CANCER	pancreatic adenocarcinoma
Mycophenolic acid (MPA), the active drug moiety of mycophenolate, is a potent immunosuppressant agent, which is increasingly being used in the treatment of patients with various autoimmune diseases. An understanding of the pharmacokinetics and pharmacodynamics of mycophenolate in this population should assist the clinician with rational dosage decisions. This review aims to provide an overview of the published literature on the clinical pharmacokinetics of mycophenolate in autoimmune disease and a briefer summary of current pharmacodynamic knowledge, and to identify areas of potential future research in this field. A literature search was conducted using PubMed and EMBASE databases as well as bibliographies of relevant articles and 'on-line early' pages of key journals. Twenty-six pharmacokinetic/pharmacodynamic studies of mycophenolate in people with autoimmune disease were identified and appraised. Twenty-two of these studies used non-compartmental analysis techniques and four used population modelling methods to estimate mycophenolate pharmacokinetic parameters. Seven studies linked mycophenolate exposure to treatment outcomes. Only four studies measured free (unbound) as well as total mycophenolate exposure and only two studies characterised MPA disposition following enteric-coated mycophenolate sodium (EC-MPS) administration. Across all studies MPA displayed erratic and complex pharmacokinetics with substantial between-subject variability. Based on total drug measurement, the dose-normalised MPA area under the plasma concentration-time curve (AUC) from 0 to 12 h post-dose (AUC12) varied at least five- to ten-fold between subjects. Typical values for apparent oral clearance (CL/F) of MPA during nonlinear mixed-effects modelling ranged from 8.3 to 25.3 L/h. Patient renal function, serum albumin levels, sex, ethnicity, food intake, concurrent administration of interacting drugs such as antacids, metal-containing medications and proton pump inhibitors and polymorphisms in genes encoding uridine diphosphate glucuronosyltransferase were identified in some studies as having a significant influence on the pharmacokinetics of mycophenolate. Typical MPA CL/F values in autoimmune disease patients were generally slightly lower than values published previously in population pharmacokinetic studies involving renal allograft recipients, possibly because of usage of ciclosporin, poorer renal function or lower serum albumin levels in the renal transplant cohort. In a single crossover study involving ten subjects only, significantly higher MPA AUC12 and maximum MPA concentration (C max) and lower MPA CL/F were reported following EC-MPS administration compared to mycophenolate mofetil administration. MPA exposure correlated well with treatment efficacy in patients with autoimmune disease (response to treatment, active disease and disease markers); however the relationship between MPA exposure and adverse events (infectious episodes, haematological toxicity and gastrointestinal symptoms) was unclear. Further investigation is required in autoimmune diseases such as chronic plaque psoriasis and rheumatoid arthritis and following EC-MPS administration. The extent of within-subject variability in the pharmacokinetics of mycophenolate is largely unknown and potential covariate influences need to be confirmed in studies with large subject numbers. A relationship between MPA and MPA metabolite exposure and toxicity needs to be established. The contribution of pharmacogenetics to the pharmacokinetics and pharmacodynamics of mycophenolate warrants further investigation, as does the utility of therapeutic drug monitoring. Dosing to achieve a target MPA AUC12 >35 mg·h/L is likely to lead to better efficacy outcomes in patients with autoimmune disease (rather than just giving standard doses, which lead to a wide range of exposures). However, the relationship between mycophenolate exposure and toxicity requires further investigation to determine the upper end of a target AUC range.	2202	2229	CANCER	autoimmune disease patients
Mycophenolic acid (MPA), the active drug moiety of mycophenolate, is a potent immunosuppressant agent, which is increasingly being used in the treatment of patients with various autoimmune diseases. An understanding of the pharmacokinetics and pharmacodynamics of mycophenolate in this population should assist the clinician with rational dosage decisions. This review aims to provide an overview of the published literature on the clinical pharmacokinetics of mycophenolate in autoimmune disease and a briefer summary of current pharmacodynamic knowledge, and to identify areas of potential future research in this field. A literature search was conducted using PubMed and EMBASE databases as well as bibliographies of relevant articles and 'on-line early' pages of key journals. Twenty-six pharmacokinetic/pharmacodynamic studies of mycophenolate in people with autoimmune disease were identified and appraised. Twenty-two of these studies used non-compartmental analysis techniques and four used population modelling methods to estimate mycophenolate pharmacokinetic parameters. Seven studies linked mycophenolate exposure to treatment outcomes. Only four studies measured free (unbound) as well as total mycophenolate exposure and only two studies characterised MPA disposition following enteric-coated mycophenolate sodium (EC-MPS) administration. Across all studies MPA displayed erratic and complex pharmacokinetics with substantial between-subject variability. Based on total drug measurement, the dose-normalised MPA area under the plasma concentration-time curve (AUC) from 0 to 12 h post-dose (AUC12) varied at least five- to ten-fold between subjects. Typical values for apparent oral clearance (CL/F) of MPA during nonlinear mixed-effects modelling ranged from 8.3 to 25.3 L/h. Patient renal function, serum albumin levels, sex, ethnicity, food intake, concurrent administration of interacting drugs such as antacids, metal-containing medications and proton pump inhibitors and polymorphisms in genes encoding uridine diphosphate glucuronosyltransferase were identified in some studies as having a significant influence on the pharmacokinetics of mycophenolate. Typical MPA CL/F values in autoimmune disease patients were generally slightly lower than values published previously in population pharmacokinetic studies involving renal allograft recipients, possibly because of usage of ciclosporin, poorer renal function or lower serum albumin levels in the renal transplant cohort. In a single crossover study involving ten subjects only, significantly higher MPA AUC12 and maximum MPA concentration (C max) and lower MPA CL/F were reported following EC-MPS administration compared to mycophenolate mofetil administration. MPA exposure correlated well with treatment efficacy in patients with autoimmune disease (response to treatment, active disease and disease markers); however the relationship between MPA exposure and adverse events (infectious episodes, haematological toxicity and gastrointestinal symptoms) was unclear. Further investigation is required in autoimmune diseases such as chronic plaque psoriasis and rheumatoid arthritis and following EC-MPS administration. The extent of within-subject variability in the pharmacokinetics of mycophenolate is largely unknown and potential covariate influences need to be confirmed in studies with large subject numbers. A relationship between MPA and MPA metabolite exposure and toxicity needs to be established. The contribution of pharmacogenetics to the pharmacokinetics and pharmacodynamics of mycophenolate warrants further investigation, as does the utility of therapeutic drug monitoring. Dosing to achieve a target MPA AUC12 >35 mg·h/L is likely to lead to better efficacy outcomes in patients with autoimmune disease (rather than just giving standard doses, which lead to a wide range of exposures). However, the relationship between mycophenolate exposure and toxicity requires further investigation to determine the upper end of a target AUC range.	2341	2367	CANCER	renal allograft recipients
Mycophenolic acid (MPA), the active drug moiety of mycophenolate, is a potent immunosuppressant agent, which is increasingly being used in the treatment of patients with various autoimmune diseases. An understanding of the pharmacokinetics and pharmacodynamics of mycophenolate in this population should assist the clinician with rational dosage decisions. This review aims to provide an overview of the published literature on the clinical pharmacokinetics of mycophenolate in autoimmune disease and a briefer summary of current pharmacodynamic knowledge, and to identify areas of potential future research in this field. A literature search was conducted using PubMed and EMBASE databases as well as bibliographies of relevant articles and 'on-line early' pages of key journals. Twenty-six pharmacokinetic/pharmacodynamic studies of mycophenolate in people with autoimmune disease were identified and appraised. Twenty-two of these studies used non-compartmental analysis techniques and four used population modelling methods to estimate mycophenolate pharmacokinetic parameters. Seven studies linked mycophenolate exposure to treatment outcomes. Only four studies measured free (unbound) as well as total mycophenolate exposure and only two studies characterised MPA disposition following enteric-coated mycophenolate sodium (EC-MPS) administration. Across all studies MPA displayed erratic and complex pharmacokinetics with substantial between-subject variability. Based on total drug measurement, the dose-normalised MPA area under the plasma concentration-time curve (AUC) from 0 to 12 h post-dose (AUC12) varied at least five- to ten-fold between subjects. Typical values for apparent oral clearance (CL/F) of MPA during nonlinear mixed-effects modelling ranged from 8.3 to 25.3 L/h. Patient renal function, serum albumin levels, sex, ethnicity, food intake, concurrent administration of interacting drugs such as antacids, metal-containing medications and proton pump inhibitors and polymorphisms in genes encoding uridine diphosphate glucuronosyltransferase were identified in some studies as having a significant influence on the pharmacokinetics of mycophenolate. Typical MPA CL/F values in autoimmune disease patients were generally slightly lower than values published previously in population pharmacokinetic studies involving renal allograft recipients, possibly because of usage of ciclosporin, poorer renal function or lower serum albumin levels in the renal transplant cohort. In a single crossover study involving ten subjects only, significantly higher MPA AUC12 and maximum MPA concentration (C max) and lower MPA CL/F were reported following EC-MPS administration compared to mycophenolate mofetil administration. MPA exposure correlated well with treatment efficacy in patients with autoimmune disease (response to treatment, active disease and disease markers); however the relationship between MPA exposure and adverse events (infectious episodes, haematological toxicity and gastrointestinal symptoms) was unclear. Further investigation is required in autoimmune diseases such as chronic plaque psoriasis and rheumatoid arthritis and following EC-MPS administration. The extent of within-subject variability in the pharmacokinetics of mycophenolate is largely unknown and potential covariate influences need to be confirmed in studies with large subject numbers. A relationship between MPA and MPA metabolite exposure and toxicity needs to be established. The contribution of pharmacogenetics to the pharmacokinetics and pharmacodynamics of mycophenolate warrants further investigation, as does the utility of therapeutic drug monitoring. Dosing to achieve a target MPA AUC12 >35 mg·h/L is likely to lead to better efficacy outcomes in patients with autoimmune disease (rather than just giving standard doses, which lead to a wide range of exposures). However, the relationship between mycophenolate exposure and toxicity requires further investigation to determine the upper end of a target AUC range.	4018	4021	CELLULAR_COMPONENT	AUC
Factor XIII (FXIII) is a key molecule in the field of blood coagulation and in the last decades it has weakened attention within the field of angiogenesis and tissue repair. FXIII positively influences wound healing in several tissues by exerting multiple plasma and cellular functions. In the field of haemostasis, FXIII cross-links the neo formed fibrin fibers and supports platelet adhesion to the damaged sub-endothelium warranting a solid architecture. In addition, the pro-angiogenic functions of FXIII are directed by the interaction of vascular endothelial growth factor receptor 2 (VEGFR2) and the integrin αVβ3, on the cell membrane, favouring an important step in the formation of granulation tissue at the wound site for optimal tissue healing. Conversely, the same mechanisms could lead to undesired increased neovascularisation, for example in inflammatory bowel disease or in the retinal degenerative pathologies. The classical symptoms of FXIII deficiency span from intracranial haemorrhage to delay bleeding or the staying of chronic wounds in the skin including impaired mucosal healing. In this view, FXIII bridges primary haemostasis, coagulation and definite tissue healing. Another important recently discovered function ascribed to FXIII is its ability to limit bacterial spreading from the lesion by incorporating specific macromolecules addressed to cellular infiltration, favouring in turn cell migration and survival, as observed also in fibrin-heart cultures for stem cell recruitment. In the field of the novel prognostic biomarkers, the monitoring of the residual circulating FXIII level during acute myocardial infarction has been considered predictive of the post-myocardial infarction healing. Accordingly, adequate FXIII levels can drive and predict the prognosis of complex diseases and the outcome of the associated therapies or interventions. In addition, peculiar pharmacogenetics aspects of the FXIII gene are of extraordinary interest. The present review accounts for the recognized role of FXIII in the healing process and gives some examples on how to use it as prognostic biological/ molecular marker or as potential tailored therapeutic molecule in complex diseases.	629	642	CELLULAR_COMPONENT	cell membrane
<b><i>Purpose:</i></b> Osteosarcoma is the malignant bone tumor most common in children and adolescents. Many cytochrome P-450 (CYP) members detoxify anticancer drugs used in osteosarcoma treatment, and thus, the aim of the present study was to investigate <i>CYP</i> polymorphisms in osteosarcoma patients. <b><i>Methods:</i></b> The present study investigated DNA from peripheral blood from 70 osteosarcoma patients treated with high doses of cisplatin, doxorubicin, and methotrexate. <i>CYP1A2*1F</i> (163C>A; rs762551); <i>CYP2C9*3</i> (1075A>C; rs1057910); and <i>CYP3A5*3</i> (6986A>G; rs776746) polymorphisms were investigated through real-time PCR using TaqMan probes. <b><i>Results:</i></b> The <i>CYP2C9*3</i> allele did not present any association with clinical events. The <i>CYP1A2</i> CC/AC genotypes were associated with ototoxicity occurrence (<i>p</i> = 0.041, odds ratio [OR] = 8.4) and high grades of ototoxicity (<i>p</i> = 0.039, OR = 10.7), when compared with patients carrying the <i>CYP1A2</i> AA genotype. The <i>CYP1A2</i> CC genotype was associated with high grades of diarrhea (<i>p</i> = 0.043, OR = 4.6) and fever (<i>p</i> = 0.041, OR = 7.1) in comparison with the <i>CYP1A2</i> AA/AC genotypes. The <i>CYP3A5</i> CC genotype was associated with weight loss (<i>p</i> = 0.009, OR = 3.8) and high grades of hepatotoxicity (<i>p</i> = 0.010, OR = 4.3) when compared with the <i>CYP3A5</i> TT/CT genotypes. The <i>CYP3A5</i> CC/CT genotypes were associated with high grades of vomit (<i>p</i> = 0.013, OR = 10.8), pulmonary relapse absence (<i>p</i> = 0.029, OR = 9.5), and better overall and event-free survivals (<i>p</i> = 0.017, hazard ratio [HR] = 3.1; <i>p</i> = 0.044, HR = 2.5; respectively) when compared with the <i>CYP3A5</i> AA genotype. <b><i>Conclusion:</i></b><i>CYP1A2*1A</i> and <i>CYP3A5*3</i> alleles were associated with toxicity events. <i>CYP3A5*3</i> allele was associated with better survival. Thus, <i>CYP</i> genotypes might be promising markers to tailoring treatment in osteosarcoma patients.	362	365	CELLULAR_COMPONENT	DNA
Postoperative nausea and vomiting (PONV) affects patient outcomes and satisfaction. New research has centered on evaluation of post-discharge and opioid-related nausea and vomiting. Mechanical and drug effects stimulate the release of central nervous system neurotransmitters acting at receptors in the vomiting center, area postrema, and nucleus of the solitary tract. Brain surgery has allowed insight into specific central emetogenic areas. Stimuli from peripheral organs act through afferent vagus neurons and a parasympathetic response causing nausea and vomiting. Opioids stimulate mu receptors in the chemoreceptor trigger zone and cholinergic receptors in the vestibular system. Opioids also affect gastrointestinal (GI) tract mechanics by decreasing gastric emptying, intestinal motility, GI peristalsis, and secretions. Regional blocks and non-opioid multimodal analgesia help to decrease nausea and vomiting. Patient, surgery, and anesthesia factors contribute to risk and degree of PONV experienced. Pharmacogenetics plays a role in gene typing as antiemetic medication metabolism results in varying drug effectiveness. Risk scoring systems are available. Individualized multimodal plans can be designed as part of an enhanced recovery after surgery protocol.	339	346	CELLULAR_COMPONENT	nucleus
The peptidoglycan recognition proteins (PGRPs) are the key components of innate-immunity, and are highly specific for the recognition of bacterial peptidoglycans (PGN). Among different mammalian PGRPs, the PGRP1 binds to murein PGN of Gram-positive bacteria (lysine-type) and also have bactericidal activity towards Gram-negative bacteria (diaminopimelic acid or Dap-type). Buffaloes are the major sources of milk and meat in Asian sub-continents and are highly exposed to bacterial infections. The PGRP activates the innate-immune signaling, but their studies has been confined to limited species due to lack of structural and functional information. So, to understand the structural constituents, 3D model of buffalo PGRP1 (bfPGRP1) was constructed and conformational and dynamics properties of bfPGRP1 was studied. The bfPGRP1 model highly resembled human and camel PGRP structure, and shared a highly flexible N-terminus and centrally placed L-shaped cleft. Docking simulation of muramyl-tripeptide, tetrapeptide, pentapeptide-Dap-(MTP-Dap, MTrP-Dap and MPP-Dap) and lysine-type (MTP-Lys, MTrP-Lys and MPP-Lys) in AutoDock 4.2 and ArgusLab 4.0.1 anticipated β1, α2, α4, β4, and loops connecting β1-α2, α2-β2, β3-β4 and α4-α5 as the key interacting domains. The bfPGRP1-ligand complex molecular dynamics simulation followed by free binding energy (BE) computation conceded BE values of -18.30, -35.53, -41.80, -25.03, -24.62 and -22.30 kJ mol(-1) for MTP-Dap, MTrP-Dap, MPP-Dap, MTP-Lys, MTrP-Lys and MPP-Lys, respectively. The groove-surface and key binding residues involved in PGN-Dap and Lys-type interaction intended by the molecular docking, and were also accompanied by significant BE values directed their importance in pharmacogenomics, and warrants further in vivo studies for drug targeting and immune signaling pathways exploration.	1213	1218	CELLULAR_COMPONENT	β3-β4
Differentiation blockade is a hallmark of acute myeloid leukemia (AML). A strategy to overcome such a blockade is a promising approach against the disease. The lack of understanding of the underlying mechanisms hampers development of such strategies. Dysregulated ribonucleotide reductase (RNR) is considered a druggable target in proliferative cancers susceptible to deoxynucleoside triphosphate (dNTP) depletion. Herein, we report an unanticipated discovery that hyperactivating RNR enables differentiation and decreases leukemia cell growth. We integrate pharmacogenomics and metabolomics analyses to identify that pharmacologically (eg, nelarabine) or genetically upregulating RNR subunit M2 (RRM2) creates a dNTP pool imbalance and overcomes differentiation arrest. Moreover, R-loop-mediated DNA replication stress signaling is responsible for RRM2 activation by nelarabine treatment. Further aggravating dNTP imbalance by depleting the dNTP hydrolase SAM domain and HD domain-containing protein 1 (SAMHD1) enhances ablation of leukemia stem cells by RRM2 hyperactivation. Mechanistically, excessive activation of extracellular signal-regulated kinase (ERK) signaling downstream of the imbalance contributes to cellular outcomes of RNR hyperactivation. A CRISPR screen identifies a synthetic lethal interaction between loss of DUSP6, an ERK-negative regulator, and nelarabine treatment. These data demonstrate that dNTP homeostasis governs leukemia maintenance, and a combination of DUSP inhibition and nelarabine represents a therapeutic strategy.	797	800	CELLULAR_COMPONENT	DNA
Introduction: Alcohol dependence is one of the most important psychiatric disorders leading to enormous harm in individuals and indeed within society. Yet, although alcohol dependence is a disease of significant importance, the availability of efficacious pharmacological treatment is still limited. Areas covered: The current review focuses on neurobiological pathways that are the rationale for recent preclinical and clinical studies testing novel compounds that could be used as treatments for alcohol dependence. These neurobiological mechanisms include the: glutamatergic, dopaminergic and GABA mediated pathways as well as neuroendocrine systems. There is also an interest in the approaches for influencing chromatin structure. Expert opinion: There are several compounds in Phase I and Phase II clinical studies that have produced potentially useful results for the treating alcoholism. Further evaluation is still necessary, and the implementation of Phase III studies will help to elucidate the usefulness of these compounds. It is important that personalized approaches (e.g., pharmacogenomics) are investigated in these later studies, as the efficacy of different compounds may vary substantially between subgroups of patients.	564	577	CELLULAR_COMPONENT	glutamatergic
Introduction: Alcohol dependence is one of the most important psychiatric disorders leading to enormous harm in individuals and indeed within society. Yet, although alcohol dependence is a disease of significant importance, the availability of efficacious pharmacological treatment is still limited. Areas covered: The current review focuses on neurobiological pathways that are the rationale for recent preclinical and clinical studies testing novel compounds that could be used as treatments for alcohol dependence. These neurobiological mechanisms include the: glutamatergic, dopaminergic and GABA mediated pathways as well as neuroendocrine systems. There is also an interest in the approaches for influencing chromatin structure. Expert opinion: There are several compounds in Phase I and Phase II clinical studies that have produced potentially useful results for the treating alcoholism. Further evaluation is still necessary, and the implementation of Phase III studies will help to elucidate the usefulness of these compounds. It is important that personalized approaches (e.g., pharmacogenomics) are investigated in these later studies, as the efficacy of different compounds may vary substantially between subgroups of patients.	714	723	CELLULAR_COMPONENT	chromatin
Cancer drug screening in patient-derived cells holds great promise for personalized oncology and drug discovery but lacks standardization. Whether cells are cultured as conventional monolayer or advanced, matrix-dependent organoid cultures influences drug effects and thereby drug selection and clinical success. To precisely compare drug profiles in differently cultured primary cells, we developed <i>DeathPro</i>, an automated microscopy-based assay to resolve drug-induced cell death and proliferation inhibition. Using <i>DeathPro</i>, we screened cells from ovarian cancer patients in monolayer or organoid culture with clinically relevant drugs. Drug-induced growth arrest and efficacy of cytostatic drugs differed between the two culture systems. Interestingly, drug effects in organoids were more diverse and had lower therapeutic potential. Genomic analysis revealed novel links between drug sensitivity and DNA repair deficiency in organoids that were undetectable in monolayers. Thus, our results highlight the dependency of cytostatic drugs and pharmacogenomic associations on culture systems, and guide culture selection for drug tests.	918	921	CELLULAR_COMPONENT	DNA
Sequencing the human genome brings new tools for the individualisation of cancer chemotherapy, especially thanks to the identification of polymorphisms of genes involved in anticancer drug metabolism or activity (pharmacogenetics). A few functional polymorphisms have been known for a long time (thiopurine methyltransferase, glutathion S-transferases), but several new ones have been identified recently, at the level of the genes encoding drug targets (thymidylate synthase), at the level of DNA repair enzymes (XPD) or at the level of transport proteins (MDR1). Clinical trials, first on a retrospective basis, then on a prospective one, are implemented to validate this approach.	494	497	CELLULAR_COMPONENT	DNA
In spite of the fact that the aging organism is the result of complex life-long gene/environment interactions, making peculiar the susceptibility to diseases and the response to drugs, pharmacogenetics studies are largely neglected in the aged. Altered response to drugs, cardiovascular and metabolic alterations, cancer and dementia are among the age associated ailments. The latter two are the major contributors to illness burden for the aged. Aging, dementia and cancer share a critical set of altered cellular functions in the response to DNA damage, genotoxic stress, and other insults. Aging in higher animals may be influenced by the balance of cell survival versus death, a decision often governed by checkpoint proteins in dividing cells. The paper is mainly focused on one of such proteins, p53 which has been recently shown to be involved in aging and Alzheimer's Disease (AD). Within this reference frame we studied p53 in aged controls and demented patients finding that with aging there is an increase of mutant like conformation state of p53 in peripheral blood cells, which is more pronounced in AD patients. As a result of such conformational change, p53 partially loses its activity and may become unable to properly activate an apoptotic program when cells are exposed to a noxious stimulus. Moreover we found that the tertiary structure of p53 and the sensitivity to p53-dependent apoptosis are affected by low concentrations of soluble beta amyloid, the peptide that accumulates in AD brain but also present in peripheral tissues. It is possible that p53 conformers may occur in the presence of misfolded molecules such as, but not limited to, beta amyloid. In particular at neuronal level the altered function of cell cycle proteins may affect synaptic plasticity rather than cell duplication.	544	547	CELLULAR_COMPONENT	DNA
